Bin, X, CDF
4173, 0.011562346181834694, 0.9955434422305549
4174, 0.01156511626956393, 0.9955434422305549
4175, 0.011567886357293167, 0.9955434422305549
4176, 0.011570656445022405, 0.9955434422305549
4177, 0.011573426532751641, 0.9955434422305549
4178, 0.011576196620480879, 0.9955434422305549
4179, 0.011578966708210115, 0.9955434422305549
4180, 0.011581736795939351, 0.9955434422305549
4181, 0.01158450688366859, 0.9955434422305549
4182, 0.011587276971397826, 0.9955434422305549
4183, 0.011590047059127062, 0.9955434422305549
4184, 0.0115928171468563, 0.9955434422305549
4185, 0.011595587234585536, 0.9955434422305549
4186, 0.011598357322314772, 0.9955434422305549
4187, 0.01160112741004401, 0.9955434422305549
4188, 0.011603897497773246, 0.9955434422305549
4189, 0.011606667585502484, 0.9955434422305549
4190, 0.01160943767323172, 0.9955434422305549
4191, 0.011612207760960957, 0.9955434422305549
4192, 0.011614977848690195, 0.9955802732865013
4193, 0.011617747936419431, 0.9955802732865013
4194, 0.011620518024148667, 0.9956171043424478
4195, 0.011623288111877905, 0.9956171043424478
4196, 0.011626058199607141, 0.9956171043424478
4197, 0.01162882828733638, 0.9956171043424478
4198, 0.011631598375065616, 0.9956171043424478
4199, 0.011634368462794852, 0.9956171043424478
4200, 0.01163713855052409, 0.9956171043424478
4201, 0.011639908638253326, 0.9956171043424478
4202, 0.011642678725982562, 0.9956171043424478
4203, 0.0116454488137118, 0.9956171043424478
4204, 0.011648218901441037, 0.9956171043424478
4205, 0.011650988989170273, 0.9956171043424478
4206, 0.01165375907689951, 0.9956171043424478
4207, 0.011656529164628747, 0.9956171043424478
4208, 0.011659299252357985, 0.9956171043424478
4209, 0.011662069340087221, 0.9956171043424478
4210, 0.011664839427816457, 0.9956539353983942
4211, 0.011667609515545695, 0.9956539353983942
4212, 0.011670379603274932, 0.9956539353983942
4213, 0.011673149691004168, 0.9956907664543406
4214, 0.011675919778733406, 0.995727597510287
4215, 0.011678689866462642, 0.995727597510287
4216, 0.01168145995419188, 0.995727597510287
4217, 0.011684230041921116, 0.9957644285662335
4218, 0.011687000129650352, 0.9957644285662335
4219, 0.01168977021737959, 0.9957644285662335
4220, 0.011692540305108827, 0.9957644285662335
4221, 0.011695310392838063, 0.9958012596221799
4222, 0.0116980804805673, 0.9958012596221799
4223, 0.011700850568296537, 0.9958380906781263
4224, 0.011703620656025773, 0.9958380906781263
4225, 0.011706390743755011, 0.9958380906781263
4226, 0.011709160831484247, 0.9958380906781263
4227, 0.011711930919213485, 0.9958380906781263
4228, 0.011714701006942722, 0.9958380906781263
4229, 0.011717471094671958, 0.9958380906781263
4230, 0.011720241182401196, 0.9958380906781263
4231, 0.011723011270130432, 0.9958380906781263
4232, 0.011725781357859668, 0.9958380906781263
4233, 0.011728551445588906, 0.9958749217340728
4234, 0.011731321533318143, 0.9958749217340728
4235, 0.01173409162104738, 0.9958749217340728
4236, 0.011736861708776617, 0.9958749217340728
4237, 0.011739631796505853, 0.9958749217340728
4238, 0.011742401884235091, 0.9958749217340728
4239, 0.011745171971964327, 0.9958749217340728
4240, 0.011747942059693563, 0.9958749217340728
4241, 0.011750712147422801, 0.9958749217340728
4242, 0.011753482235152038, 0.9958749217340728
4243, 0.011756252322881274, 0.9958749217340728
4244, 0.011759022410610512, 0.9958749217340728
4245, 0.011761792498339748, 0.9958749217340728
4246, 0.011764562586068986, 0.9959117527900192
4247, 0.011767332673798222, 0.9959117527900192
4248, 0.011770102761527458, 0.9959485838459656
4249, 0.011772872849256696, 0.9959485838459656
4250, 0.011775642936985933, 0.9959485838459656
4251, 0.011778413024715169, 0.9959485838459656
4252, 0.011781183112444407, 0.9959485838459656
4253, 0.011783953200173643, 0.9959485838459656
4254, 0.01178672328790288, 0.9959854149019121
4255, 0.011789493375632117, 0.9959854149019121
4256, 0.011792263463361354, 0.9959854149019121
4257, 0.011795033551090591, 0.9960222459578585
4258, 0.011797803638819828, 0.9960222459578585
4259, 0.011800573726549064, 0.9960222459578585
4260, 0.011803343814278302, 0.9960590770138049
4261, 0.011806113902007538, 0.9960590770138049
4262, 0.011808883989736774, 0.9960590770138049
4263, 0.011811654077466012, 0.9960590770138049
4264, 0.011814424165195249, 0.9960959080697513
4265, 0.011817194252924487, 0.9960959080697513
4266, 0.011819964340653723, 0.9960959080697513
4267, 0.011822734428382959, 0.9960959080697513
4268, 0.011825504516112197, 0.9960959080697513
4269, 0.011828274603841433, 0.9960959080697513
4270, 0.01183104469157067, 0.9960959080697513
4271, 0.011833814779299907, 0.9960959080697513
4272, 0.011836584867029144, 0.9960959080697513
4273, 0.01183935495475838, 0.9960959080697513
4274, 0.011842125042487618, 0.9960959080697513
4275, 0.011844895130216854, 0.9960959080697513
4276, 0.011847665217946092, 0.9960959080697513
4277, 0.011850435305675328, 0.9960959080697513
4278, 0.011853205393404564, 0.9960959080697513
4279, 0.011855975481133802, 0.9960959080697513
4280, 0.011858745568863039, 0.9960959080697513
4281, 0.011861515656592275, 0.9960959080697513
4282, 0.011864285744321513, 0.9960959080697513
4283, 0.011867055832050749, 0.9961327391256978
4284, 0.011869825919779987, 0.9961327391256978
4285, 0.011872596007509223, 0.9961327391256978
4286, 0.01187536609523846, 0.9961327391256978
4287, 0.011878136182967697, 0.9961327391256978
4288, 0.011880906270696934, 0.9961327391256978
4289, 0.01188367635842617, 0.9961327391256978
4290, 0.011886446446155408, 0.9961327391256978
4291, 0.011889216533884644, 0.9961327391256978
4292, 0.01189198662161388, 0.9961327391256978
4293, 0.011894756709343118, 0.9961327391256978
4294, 0.011897526797072355, 0.9961327391256978
4295, 0.011900296884801593, 0.9961327391256978
4296, 0.011903066972530829, 0.9961327391256978
4297, 0.011905837060260065, 0.9961327391256978
4298, 0.011908607147989303, 0.9961327391256978
4299, 0.01191137723571854, 0.9961327391256978
4300, 0.011914147323447775, 0.9961327391256978
4301, 0.011916917411177013, 0.9961327391256978
4302, 0.01191968749890625, 0.9961327391256978
4303, 0.011922457586635488, 0.9961695701816442
4304, 0.011925227674364724, 0.9961695701816442
4305, 0.01192799776209396, 0.9961695701816442
4306, 0.011930767849823198, 0.9961695701816442
4307, 0.011933537937552434, 0.9961695701816442
4308, 0.01193630802528167, 0.9961695701816442
4309, 0.011939078113010908, 0.9961695701816442
4310, 0.011941848200740145, 0.9962064012375906
4311, 0.011944618288469381, 0.9962432322935371
4312, 0.011947388376198619, 0.9962432322935371
4313, 0.011950158463927855, 0.9962432322935371
4314, 0.011952928551657093, 0.9962800633494835
4315, 0.01195569863938633, 0.9962800633494835
4316, 0.011958468727115566, 0.9962800633494835
4317, 0.011961238814844804, 0.9962800633494835
4318, 0.01196400890257404, 0.9962800633494835
4319, 0.011966778990303276, 0.9963168944054299
4320, 0.011969549078032514, 0.9963168944054299
4321, 0.01197231916576175, 0.9963168944054299
4322, 0.011975089253490988, 0.9963168944054299
4323, 0.011977859341220224, 0.9963168944054299
4324, 0.01198062942894946, 0.9963168944054299
4325, 0.011983399516678699, 0.9963168944054299
4326, 0.011986169604407935, 0.9963168944054299
4327, 0.011988939692137171, 0.9963168944054299
4328, 0.011991709779866409, 0.9963168944054299
4329, 0.011994479867595645, 0.9963168944054299
4330, 0.011997249955324881, 0.9963168944054299
4331, 0.01200002004305412, 0.9963168944054299
4332, 0.012002790130783356, 0.9963168944054299
4333, 0.012005560218512594, 0.9963168944054299
4334, 0.01200833030624183, 0.9963537254613763
4335, 0.012011100393971066, 0.9963537254613763
4336, 0.012013870481700304, 0.9963537254613763
4337, 0.01201664056942954, 0.9963905565173228
4338, 0.012019410657158777, 0.9963905565173228
4339, 0.012022180744888014, 0.9963905565173228
4340, 0.01202495083261725, 0.9963905565173228
4341, 0.012027720920346489, 0.9963905565173228
4342, 0.012030491008075725, 0.9963905565173228
4343, 0.012033261095804961, 0.9963905565173228
4344, 0.012036031183534199, 0.9963905565173228
4345, 0.012038801271263435, 0.9964273875732692
4346, 0.012041571358992672, 0.9964273875732692
4347, 0.01204434144672191, 0.9964273875732692
4348, 0.012047111534451146, 0.9964273875732692
4349, 0.012049881622180382, 0.996501049685162
4350, 0.01205265170990962, 0.996501049685162
4351, 0.012055421797638856, 0.9965378807411084
4352, 0.012058191885368094, 0.9965378807411084
4353, 0.01206096197309733, 0.9965378807411084
4354, 0.012063732060826567, 0.9965378807411084
4355, 0.012066502148555805, 0.9965378807411084
4356, 0.01206927223628504, 0.9965747117970548
4357, 0.012072042324014277, 0.9965747117970548
4358, 0.012074812411743515, 0.9965747117970548
4359, 0.012077582499472751, 0.9966115428530012
4360, 0.012080352587201987, 0.9966483739089477
4361, 0.012083122674931225, 0.9966483739089477
4362, 0.012085892762660462, 0.9966483739089477
4363, 0.0120886628503897, 0.9966483739089477
4364, 0.012091432938118936, 0.9966483739089477
4365, 0.012094203025848172, 0.9966483739089477
4366, 0.01209697311357741, 0.9966483739089477
4367, 0.012099743201306646, 0.9966483739089477
4368, 0.012102513289035883, 0.9966483739089477
4369, 0.01210528337676512, 0.9966483739089477
4370, 0.012108053464494357, 0.9966483739089477
4371, 0.012110823552223595, 0.9966483739089477
4372, 0.012113593639952831, 0.9966483739089477
4373, 0.012116363727682067, 0.9966483739089477
4374, 0.012119133815411305, 0.9966483739089477
4375, 0.012121903903140541, 0.9966483739089477
4376, 0.012124673990869778, 0.9966483739089477
4377, 0.012127444078599016, 0.9966483739089477
4378, 0.012130214166328252, 0.9966483739089477
4379, 0.012132984254057488, 0.9966483739089477
4380, 0.012135754341786726, 0.9966483739089477
4381, 0.012138524429515962, 0.9966483739089477
4382, 0.0121412945172452, 0.9966483739089477
4383, 0.012144064604974436, 0.9966483739089477
4384, 0.012146834692703673, 0.9966483739089477
4385, 0.01214960478043291, 0.9966483739089477
4386, 0.012152374868162147, 0.9966483739089477
4387, 0.012155144955891383, 0.9966483739089477
4388, 0.012157915043620621, 0.9966483739089477
4389, 0.012160685131349857, 0.9966483739089477
4390, 0.012163455219079095, 0.9966483739089477
4391, 0.012166225306808331, 0.9966852049648941
4392, 0.012168995394537568, 0.9966852049648941
4393, 0.012171765482266806, 0.9966852049648941
4394, 0.012174535569996042, 0.9966852049648941
4395, 0.012177305657725278, 0.9967220360208405
4396, 0.012180075745454516, 0.9967220360208405
4397, 0.012182845833183752, 0.9967220360208405
4398, 0.012185615920912989, 0.9967220360208405
4399, 0.012188386008642227, 0.9967220360208405
4400, 0.012191156096371463, 0.9967220360208405
4401, 0.0121939261841007, 0.9967220360208405
4402, 0.012196696271829937, 0.9967220360208405
4403, 0.012199466359559173, 0.9967220360208405
4404, 0.012202236447288411, 0.9967220360208405
4405, 0.012205006535017647, 0.9967220360208405
4406, 0.012207776622746884, 0.9967220360208405
4407, 0.012210546710476122, 0.9967220360208405
4408, 0.012213316798205358, 0.9967220360208405
4409, 0.012216086885934596, 0.9967220360208405
4410, 0.012218856973663832, 0.9967220360208405
4411, 0.012221627061393068, 0.996758867076787
4412, 0.012224397149122306, 0.996758867076787
4413, 0.012227167236851542, 0.996758867076787
4414, 0.012229937324580779, 0.996758867076787
4415, 0.012232707412310017, 0.996758867076787
4416, 0.012235477500039253, 0.996758867076787
4417, 0.012238247587768489, 0.996758867076787
4418, 0.012241017675497727, 0.9967956981327334
4419, 0.012243787763226963, 0.9968325291886798
4420, 0.012246557850956201, 0.9968325291886798
4421, 0.012249327938685437, 0.9968325291886798
4422, 0.012252098026414674, 0.9968325291886798
4423, 0.012254868114143912, 0.9968325291886798
4424, 0.012257638201873148, 0.9968693602446262
4425, 0.012260408289602384, 0.996943022356519
4426, 0.012263178377331622, 0.996943022356519
4427, 0.012265948465060858, 0.996943022356519
4428, 0.012268718552790096, 0.996943022356519
4429, 0.012271488640519333, 0.996943022356519
4430, 0.012274258728248569, 0.996943022356519
4431, 0.012277028815977807, 0.996943022356519
4432, 0.012279798903707043, 0.996943022356519
4433, 0.01228256899143628, 0.996943022356519
4434, 0.012285339079165517, 0.996943022356519
4435, 0.012288109166894753, 0.996943022356519
4436, 0.01229087925462399, 0.9969798534124654
4437, 0.012293649342353228, 0.9969798534124654
4438, 0.012296419430082464, 0.9969798534124654
4439, 0.012299189517811702, 0.9969798534124654
4440, 0.012301959605540938, 0.9969798534124654
4441, 0.012304729693270174, 0.9969798534124654
4442, 0.012307499780999412, 0.9969798534124654
4443, 0.012310269868728648, 0.9969798534124654
4444, 0.012313039956457885, 0.9969798534124654
4445, 0.012315810044187123, 0.9969798534124654
4446, 0.012318580131916359, 0.9969798534124654
4447, 0.012321350219645597, 0.9969798534124654
4448, 0.012324120307374833, 0.9969798534124654
4449, 0.01232689039510407, 0.9970166844684119
4450, 0.012329660482833307, 0.9970166844684119
4451, 0.012332430570562544, 0.9970166844684119
4452, 0.01233520065829178, 0.9970166844684119
4453, 0.012337970746021018, 0.9970166844684119
4454, 0.012340740833750254, 0.9970166844684119
4455, 0.01234351092147949, 0.9970166844684119
4456, 0.012346281009208728, 0.9970166844684119
4457, 0.012349051096937964, 0.9970166844684119
4458, 0.012351821184667202, 0.9970166844684119
4459, 0.012354591272396439, 0.9970166844684119
4460, 0.012357361360125675, 0.9970166844684119
4461, 0.012360131447854913, 0.9970166844684119
4462, 0.012362901535584149, 0.9970166844684119
4463, 0.012365671623313385, 0.9970166844684119
4464, 0.012368441711042623, 0.9970166844684119
4465, 0.01237121179877186, 0.9970166844684119
4466, 0.012373981886501096, 0.9970166844684119
4467, 0.012376751974230334, 0.9970166844684119
4468, 0.01237952206195957, 0.9970166844684119
4469, 0.012382292149688808, 0.9970166844684119
4470, 0.012385062237418044, 0.9970166844684119
4471, 0.01238783232514728, 0.9970166844684119
4472, 0.012390602412876518, 0.9970166844684119
4473, 0.012393372500605754, 0.9970166844684119
4474, 0.01239614258833499, 0.9970166844684119
4475, 0.012398912676064229, 0.9970166844684119
4476, 0.012401682763793465, 0.9970166844684119
4477, 0.012404452851522703, 0.9970166844684119
4478, 0.012407222939251939, 0.9970166844684119
4479, 0.012409993026981175, 0.9970166844684119
4480, 0.012412763114710413, 0.9970166844684119
4481, 0.01241553320243965, 0.9970166844684119
4482, 0.012418303290168886, 0.9970166844684119
4483, 0.012421073377898124, 0.9970166844684119
4484, 0.01242384346562736, 0.9970166844684119
4485, 0.012426613553356596, 0.9970166844684119
4486, 0.012429383641085834, 0.9970535155243583
4487, 0.01243215372881507, 0.9970535155243583
4488, 0.012434923816544308, 0.9970535155243583
4489, 0.012437693904273545, 0.9970535155243583
4490, 0.01244046399200278, 0.9970535155243583
4491, 0.012443234079732019, 0.9970535155243583
4492, 0.012446004167461255, 0.9970535155243583
4493, 0.012448774255190491, 0.9970535155243583
4494, 0.01245154434291973, 0.9970535155243583
4495, 0.012454314430648965, 0.9970535155243583
4496, 0.012457084518378203, 0.9970535155243583
4497, 0.01245985460610744, 0.9970535155243583
4498, 0.012462624693836676, 0.9970535155243583
4499, 0.012465394781565914, 0.9970535155243583
4500, 0.01246816486929515, 0.9970535155243583
4501, 0.012470934957024386, 0.9970535155243583
4502, 0.012473705044753624, 0.9970535155243583
4503, 0.01247647513248286, 0.9970535155243583
4504, 0.012479245220212097, 0.9970535155243583
4505, 0.012482015307941335, 0.9970535155243583
4506, 0.012484785395670571, 0.9970535155243583
4507, 0.012487555483399809, 0.9970535155243583
4508, 0.012490325571129045, 0.9970903465803047
4509, 0.012493095658858281, 0.9970903465803047
4510, 0.01249586574658752, 0.9970903465803047
4511, 0.012498635834316756, 0.9970903465803047
4512, 0.012501405922045992, 0.9970903465803047
4513, 0.01250417600977523, 0.9970903465803047
4514, 0.012506946097504466, 0.9970903465803047
4515, 0.012509716185233704, 0.9970903465803047
4516, 0.01251248627296294, 0.9970903465803047
4517, 0.012515256360692176, 0.9970903465803047
4518, 0.012518026448421414, 0.9970903465803047
4519, 0.01252079653615065, 0.9970903465803047
4520, 0.012523566623879887, 0.9970903465803047
4521, 0.012526336711609125, 0.9970903465803047
4522, 0.012529106799338361, 0.9970903465803047
4523, 0.012531876887067597, 0.9970903465803047
4524, 0.012534646974796835, 0.9970903465803047
4525, 0.012537417062526071, 0.9970903465803047
4526, 0.01254018715025531, 0.9970903465803047
4527, 0.012542957237984546, 0.9970903465803047
4528, 0.012545727325713782, 0.9970903465803047
4529, 0.01254849741344302, 0.9970903465803047
4530, 0.012551267501172256, 0.9970903465803047
4531, 0.012554037588901492, 0.9970903465803047
4532, 0.01255680767663073, 0.9970903465803047
4533, 0.012559577764359967, 0.9970903465803047
4534, 0.012562347852089205, 0.9970903465803047
4535, 0.01256511793981844, 0.9970903465803047
4536, 0.012567888027547677, 0.9970903465803047
4537, 0.012570658115276915, 0.9970903465803047
4538, 0.012573428203006151, 0.9970903465803047
4539, 0.012576198290735387, 0.9970903465803047
4540, 0.012578968378464625, 0.9970903465803047
4541, 0.012581738466193862, 0.9970903465803047
4542, 0.012584508553923098, 0.9970903465803047
4543, 0.012587278641652336, 0.9971271776362511
4544, 0.012590048729381572, 0.9971271776362511
4545, 0.01259281881711081, 0.9971640086921976
4546, 0.012595588904840046, 0.9971640086921976
4547, 0.012598358992569282, 0.997200839748144
4548, 0.01260112908029852, 0.9972376708040904
4549, 0.012603899168027757, 0.9972376708040904
4550, 0.012606669255756993, 0.9972376708040904
4551, 0.01260943934348623, 0.9972376708040904
4552, 0.012612209431215467, 0.9972376708040904
4553, 0.012614979518944705, 0.9972376708040904
4554, 0.012617749606673941, 0.9972376708040904
4555, 0.012620519694403178, 0.9972376708040904
4556, 0.012623289782132415, 0.9972376708040904
4557, 0.012626059869861652, 0.9972376708040904
4558, 0.012628829957590888, 0.9972376708040904
4559, 0.012631600045320126, 0.9972376708040904
4560, 0.012634370133049362, 0.9972376708040904
4561, 0.012637140220778598, 0.9972376708040904
4562, 0.012639910308507836, 0.9972376708040904
4563, 0.012642680396237073, 0.9972376708040904
4564, 0.01264545048396631, 0.9972376708040904
4565, 0.012648220571695547, 0.9972376708040904
4566, 0.012650990659424783, 0.9972376708040904
4567, 0.012653760747154021, 0.9972376708040904
4568, 0.012656530834883257, 0.9972376708040904
4569, 0.012659300922612493, 0.9972376708040904
4570, 0.012662071010341731, 0.9972376708040904
4571, 0.012664841098070968, 0.9972376708040904
4572, 0.012667611185800204, 0.9972745018600369
4573, 0.012670381273529442, 0.9972745018600369
4574, 0.012673151361258678, 0.9972745018600369
4575, 0.012675921448987916, 0.9972745018600369
4576, 0.012678691536717152, 0.9972745018600369
4577, 0.012681461624446388, 0.9972745018600369
4578, 0.012684231712175626, 0.9972745018600369
4579, 0.012687001799904863, 0.9972745018600369
4580, 0.012689771887634099, 0.9972745018600369
4581, 0.012692541975363337, 0.9972745018600369
4582, 0.012695312063092573, 0.9972745018600369
4583, 0.012698082150821811, 0.9972745018600369
4584, 0.012700852238551047, 0.9972745018600369
4585, 0.012703622326280284, 0.9972745018600369
4586, 0.012706392414009521, 0.9972745018600369
4587, 0.012709162501738758, 0.9972745018600369
4588, 0.012711932589467994, 0.9972745018600369
4589, 0.012714702677197232, 0.9972745018600369
4590, 0.012717472764926468, 0.9972745018600369
4591, 0.012720242852655704, 0.9972745018600369
4592, 0.012723012940384942, 0.9972745018600369
4593, 0.012725783028114179, 0.9972745018600369
4594, 0.012728553115843417, 0.9972745018600369
4595, 0.012731323203572653, 0.9972745018600369
4596, 0.012734093291301889, 0.9973113329159833
4597, 0.012736863379031127, 0.9973113329159833
4598, 0.012739633466760363, 0.9973113329159833
4599, 0.0127424035544896, 0.9973113329159833
4600, 0.012745173642218837, 0.9973113329159833
4601, 0.012747943729948074, 0.9973481639719297
4602, 0.012750713817677312, 0.9973481639719297
4603, 0.012753483905406548, 0.9973481639719297
4604, 0.012756253993135784, 0.9973481639719297
4605, 0.012759024080865022, 0.9973481639719297
4606, 0.012761794168594258, 0.9973481639719297
4607, 0.012764564256323494, 0.9973481639719297
4608, 0.012767334344052732, 0.9973481639719297
4609, 0.012770104431781969, 0.9973481639719297
4610, 0.012772874519511205, 0.9973481639719297
4611, 0.012775644607240443, 0.9973481639719297
4612, 0.012778414694969679, 0.9973481639719297
4613, 0.012781184782698917, 0.9973481639719297
4614, 0.012783954870428153, 0.9973481639719297
4615, 0.01278672495815739, 0.9973481639719297
4616, 0.012789495045886628, 0.9973481639719297
4617, 0.012792265133615864, 0.9973481639719297
4618, 0.0127950352213451, 0.9973481639719297
4619, 0.012797805309074338, 0.9973481639719297
4620, 0.012800575396803574, 0.9973481639719297
4621, 0.012803345484532812, 0.9973849950278761
4622, 0.012806115572262048, 0.9974218260838226
4623, 0.012808885659991285, 0.9974218260838226
4624, 0.012811655747720523, 0.9974218260838226
4625, 0.012814425835449759, 0.9974218260838226
4626, 0.012817195923178995, 0.9974218260838226
4627, 0.012819966010908233, 0.9974218260838226
4628, 0.01282273609863747, 0.9974218260838226
4629, 0.012825506186366705, 0.9974218260838226
4630, 0.012828276274095943, 0.9974218260838226
4631, 0.01283104636182518, 0.9974218260838226
4632, 0.012833816449554418, 0.9974218260838226
4633, 0.012836586537283654, 0.9974218260838226
4634, 0.01283935662501289, 0.9974218260838226
4635, 0.012842126712742128, 0.997458657139769
4636, 0.012844896800471364, 0.997458657139769
4637, 0.0128476668882006, 0.997458657139769
4638, 0.012850436975929838, 0.997458657139769
4639, 0.012853207063659075, 0.997458657139769
4640, 0.012855977151388313, 0.997458657139769
4641, 0.012858747239117549, 0.997458657139769
4642, 0.012861517326846785, 0.997458657139769
4643, 0.012864287414576023, 0.997458657139769
4644, 0.01286705750230526, 0.997458657139769
4645, 0.012869827590034496, 0.997458657139769
4646, 0.012872597677763734, 0.997458657139769
4647, 0.01287536776549297, 0.997458657139769
4648, 0.012878137853222206, 0.997458657139769
4649, 0.012880907940951444, 0.997458657139769
4650, 0.01288367802868068, 0.997458657139769
4651, 0.012886448116409918, 0.997458657139769
4652, 0.012889218204139154, 0.997458657139769
4653, 0.01289198829186839, 0.997458657139769
4654, 0.012894758379597629, 0.997458657139769
4655, 0.012897528467326865, 0.997458657139769
4656, 0.012900298555056101, 0.997458657139769
4657, 0.012903068642785339, 0.997458657139769
4658, 0.012905838730514575, 0.997458657139769
4659, 0.012908608818243813, 0.997458657139769
4660, 0.01291137890597305, 0.997458657139769
4661, 0.012914148993702286, 0.997458657139769
4662, 0.012916919081431524, 0.997458657139769
4663, 0.01291968916916076, 0.997458657139769
4664, 0.012922459256889996, 0.997458657139769
4665, 0.012925229344619234, 0.997458657139769
4666, 0.01292799943234847, 0.997458657139769
4667, 0.012930769520077707, 0.997458657139769
4668, 0.012933539607806945, 0.997458657139769
4669, 0.01293630969553618, 0.997458657139769
4670, 0.012939079783265419, 0.997458657139769
4671, 0.012941849870994655, 0.997458657139769
4672, 0.012944619958723891, 0.997458657139769
4673, 0.012947390046453129, 0.9974954881957154
4674, 0.012950160134182365, 0.9974954881957154
4675, 0.012952930221911602, 0.9974954881957154
4676, 0.01295570030964084, 0.9974954881957154
4677, 0.012958470397370076, 0.9974954881957154
4678, 0.012961240485099312, 0.9974954881957154
4679, 0.01296401057282855, 0.9975323192516619
4680, 0.012966780660557786, 0.9975323192516619
4681, 0.012969550748287024, 0.9975323192516619
4682, 0.01297232083601626, 0.9975323192516619
4683, 0.012975090923745497, 0.9975323192516619
4684, 0.012977861011474735, 0.9975323192516619
4685, 0.01298063109920397, 0.9975691503076083
4686, 0.012983401186933207, 0.9975691503076083
4687, 0.012986171274662445, 0.9975691503076083
4688, 0.012988941362391681, 0.9975691503076083
4689, 0.01299171145012092, 0.9975691503076083
4690, 0.012994481537850155, 0.9975691503076083
4691, 0.012997251625579392, 0.9975691503076083
4692, 0.01300002171330863, 0.9975691503076083
4693, 0.013002791801037866, 0.9975691503076083
4694, 0.013005561888767102, 0.9975691503076083
4695, 0.01300833197649634, 0.9975691503076083
4696, 0.013011102064225576, 0.9975691503076083
4697, 0.013013872151954813, 0.9975691503076083
4698, 0.01301664223968405, 0.9975691503076083
4699, 0.013019412327413287, 0.9975691503076083
4700, 0.013022182415142525, 0.9975691503076083
4701, 0.013024952502871761, 0.9975691503076083
4702, 0.013027722590600997, 0.9975691503076083
4703, 0.013030492678330235, 0.9975691503076083
4704, 0.013033262766059471, 0.9975691503076083
4705, 0.013036032853788708, 0.9975691503076083
4706, 0.013038802941517946, 0.9975691503076083
4707, 0.013041573029247182, 0.9975691503076083
4708, 0.01304434311697642, 0.9975691503076083
4709, 0.013047113204705656, 0.9975691503076083
4710, 0.013049883292434892, 0.9975691503076083
4711, 0.01305265338016413, 0.9975691503076083
4712, 0.013055423467893366, 0.9975691503076083
4713, 0.013058193555622603, 0.9975691503076083
4714, 0.01306096364335184, 0.9975691503076083
4715, 0.013063733731081077, 0.9975691503076083
4716, 0.013066503818810313, 0.9975691503076083
4717, 0.013069273906539551, 0.9975691503076083
4718, 0.013072043994268787, 0.9975691503076083
4719, 0.013074814081998025, 0.9975691503076083
4720, 0.013077584169727261, 0.9975691503076083
4721, 0.013080354257456498, 0.9975691503076083
4722, 0.013083124345185736, 0.9975691503076083
4723, 0.013085894432914972, 0.9975691503076083
4724, 0.013088664520644208, 0.9975691503076083
4725, 0.013091434608373446, 0.9975691503076083
4726, 0.013094204696102682, 0.9975691503076083
4727, 0.01309697478383192, 0.9975691503076083
4728, 0.013099744871561157, 0.9975691503076083
4729, 0.013102514959290393, 0.9975691503076083
4730, 0.01310528504701963, 0.9975691503076083
4731, 0.013108055134748867, 0.9975691503076083
4732, 0.013110825222478103, 0.9975691503076083
4733, 0.013113595310207341, 0.9975691503076083
4734, 0.013116365397936577, 0.9975691503076083
4735, 0.013119135485665814, 0.9975691503076083
4736, 0.013121905573395052, 0.9975691503076083
4737, 0.013124675661124288, 0.9975691503076083
4738, 0.013127445748853526, 0.9975691503076083
4739, 0.013130215836582762, 0.9975691503076083
4740, 0.013132985924311998, 0.9975691503076083
4741, 0.013135756012041236, 0.9976059813635547
4742, 0.013138526099770472, 0.9976059813635547
4743, 0.013141296187499709, 0.9976059813635547
4744, 0.013144066275228947, 0.9976059813635547
4745, 0.013146836362958183, 0.9976059813635547
4746, 0.01314960645068742, 0.9976059813635547
4747, 0.013152376538416657, 0.9976059813635547
4748, 0.013155146626145893, 0.9976059813635547
4749, 0.013157916713875131, 0.9976059813635547
4750, 0.013160686801604368, 0.9976059813635547
4751, 0.013163456889333604, 0.9976059813635547
4752, 0.013166226977062842, 0.9976059813635547
4753, 0.013168997064792078, 0.9976059813635547
4754, 0.013171767152521314, 0.9976059813635547
4755, 0.013174537240250552, 0.9976059813635547
4756, 0.013177307327979788, 0.9976059813635547
4757, 0.013180077415709026, 0.9976059813635547
4758, 0.013182847503438263, 0.9976428124195011
4759, 0.013185617591167499, 0.9977164745313939
4760, 0.013188387678896737, 0.9977164745313939
4761, 0.013191157766625973, 0.9977164745313939
4762, 0.01319392785435521, 0.9977164745313939
4763, 0.013196697942084447, 0.9977164745313939
4764, 0.013199468029813683, 0.9977164745313939
4765, 0.013202238117542921, 0.9977164745313939
4766, 0.013205008205272158, 0.9977164745313939
4767, 0.013207778293001394, 0.9977164745313939
4768, 0.013210548380730632, 0.9977164745313939
4769, 0.013213318468459868, 0.9977164745313939
4770, 0.013216088556189104, 0.9977164745313939
4771, 0.013218858643918342, 0.9977164745313939
4772, 0.013221628731647578, 0.9977164745313939
4773, 0.013224398819376815, 0.9977164745313939
4774, 0.013227168907106053, 0.9977164745313939
4775, 0.013229938994835289, 0.9977164745313939
4776, 0.013232709082564527, 0.9977164745313939
4777, 0.013235479170293763, 0.9977164745313939
4778, 0.013238249258023, 0.9977164745313939
4779, 0.013241019345752237, 0.9977164745313939
4780, 0.013243789433481474, 0.9977164745313939
4781, 0.01324655952121071, 0.9977164745313939
4782, 0.013249329608939948, 0.9977164745313939
4783, 0.013252099696669184, 0.9977164745313939
