Bin, X, Count
2074, 0.0057479320381665045, 3.0
2075, 0.005750702125895742, 5.0
2076, 0.005753472213624978, 7.0
2077, 0.005756242301354215, 3.0
2078, 0.005759012389083452, 8.0
2079, 0.005761782476812689, 4.0
2080, 0.005764552564541925, 6.0
2081, 0.0057673226522711625, 3.0
2082, 0.0057700927400004, 2.0
2083, 0.005772862827729636, 2.0
2084, 0.005775632915458873, 1.0
2085, 0.00577840300318811, 2.0
2086, 0.005781173090917347, 5.0
2087, 0.005783943178646583, 4.0
2088, 0.0057867132663758205, 2.0
2089, 0.0057894833541050576, 2.0
2090, 0.005792253441834295, 3.0
2091, 0.005795023529563531, 3.0
2092, 0.005797793617292768, 4.0
2093, 0.005800563705022005, 9.0
2094, 0.005803333792751242, 7.0
2095, 0.005806103880480478, 7.0
2096, 0.0058088739682097155, 4.0
2097, 0.005811644055938953, 5.0
2098, 0.00581441414366819, 6.0
2099, 0.005817184231397426, 4.0
2100, 0.005819954319126663, 2.0
2101, 0.0058227244068559, 7.0
2102, 0.005825494494585136, 3.0
2103, 0.0058282645823143735, 3.0
2104, 0.005831034670043611, 0.0
2105, 0.005833804757772848, 2.0
2106, 0.005836574845502084, 3.0
2107, 0.005839344933231321, 4.0
2108, 0.005842115020960558, 1.0
2109, 0.005844885108689795, 6.0
2110, 0.005847655196419031, 6.0
2111, 0.0058504252841482685, 6.0
2112, 0.005853195371877506, 3.0
2113, 0.005855965459606743, 7.0
2114, 0.005858735547335979, 6.0
2115, 0.005861505635065216, 5.0
2116, 0.005864275722794453, 7.0
2117, 0.00586704581052369, 5.0
2118, 0.0058698158982529265, 2.0
2119, 0.005872585985982164, 1.0
2120, 0.005875356073711401, 4.0
2121, 0.005878126161440637, 4.0
2122, 0.005880896249169874, 4.0
2123, 0.005883666336899111, 3.0
2124, 0.005886436424628348, 3.0
2125, 0.0058892065123575844, 4.0
2126, 0.0058919766000868215, 1.0
2127, 0.005894746687816059, 9.0
2128, 0.005897516775545296, 5.0
2129, 0.005900286863274532, 2.0
2130, 0.005903056951003769, 2.0
2131, 0.005905827038733006, 4.0
2132, 0.005908597126462243, 3.0
2133, 0.0059113672141914795, 4.0
2134, 0.005914137301920717, 7.0
2135, 0.005916907389649954, 7.0
2136, 0.00591967747737919, 1.0
2137, 0.005922447565108427, 4.0
2138, 0.005925217652837664, 4.0
2139, 0.005927987740566901, 6.0
2140, 0.0059307578282961375, 2.0
2141, 0.0059335279160253745, 2.0
2142, 0.005936298003754612, 2.0
2143, 0.005939068091483849, 5.0
2144, 0.005941838179213085, 1.0
2145, 0.005944608266942322, 5.0
2146, 0.005947378354671559, 2.0
2147, 0.005950148442400796, 5.0
2148, 0.0059529185301300325, 6.0
2149, 0.00595568861785927, 6.0
2150, 0.005958458705588507, 4.0
2151, 0.005961228793317744, 3.0
2152, 0.00596399888104698, 2.0
2153, 0.005966768968776217, 1.0
2154, 0.005969539056505454, 2.0
2155, 0.0059723091442346905, 3.0
2156, 0.0059750792319639276, 3.0
2157, 0.005977849319693165, 4.0
2158, 0.005980619407422402, 5.0
2159, 0.005983389495151638, 5.0
2160, 0.005986159582880875, 2.0
2161, 0.005988929670610112, 1.0
2162, 0.005991699758339349, 0.0
2163, 0.0059944698460685855, 5.0
2164, 0.005997239933797823, 8.0
2165, 0.00600001002152706, 5.0
2166, 0.006002780109256297, 2.0
2167, 0.006005550196985533, 4.0
2168, 0.00600832028471477, 3.0
2169, 0.006011090372444007, 4.0
2170, 0.006013860460173244, 4.0
2171, 0.006016630547902481, 5.0
2172, 0.006019400635631718, 4.0
2173, 0.006022170723360955, 3.0
2174, 0.006024940811090191, 7.0
2175, 0.006027710898819428, 3.0
2176, 0.006030480986548665, 2.0
2177, 0.006033251074277902, 2.0
2178, 0.0060360211620071385, 3.0
2179, 0.006038791249736376, 3.0
2180, 0.006041561337465613, 5.0
2181, 0.00604433142519485, 3.0
2182, 0.006047101512924086, 2.0
2183, 0.006049871600653323, 0.0
2184, 0.00605264168838256, 0.0
2185, 0.006055411776111797, 2.0
2186, 0.006058181863841034, 4.0
2187, 0.006060951951570271, 8.0
2188, 0.006063722039299508, 3.0
2189, 0.006066492127028744, 3.0
2190, 0.006069262214757981, 3.0
2191, 0.006072032302487218, 2.0
2192, 0.006074802390216455, 3.0
2193, 0.0060775724779456915, 4.0
2194, 0.006080342565674929, 6.0
2195, 0.006083112653404166, 4.0
2196, 0.006085882741133403, 3.0
2197, 0.006088652828862639, 2.0
2198, 0.006091422916591876, 3.0
2199, 0.006094193004321113, 1.0
2200, 0.00609696309205035, 3.0
2201, 0.006099733179779587, 3.0
2202, 0.006102503267508824, 3.0
2203, 0.006105273355238061, 3.0
2204, 0.006108043442967298, 4.0
2205, 0.006110813530696534, 7.0
2206, 0.006113583618425771, 3.0
2207, 0.006116353706155008, 1.0
2208, 0.0061191237938842446, 2.0
2209, 0.006121893881613482, 7.0
2210, 0.006124663969342719, 0.0
2211, 0.006127434057071956, 7.0
2212, 0.006130204144801192, 6.0
2213, 0.006132974232530429, 3.0
2214, 0.006135744320259666, 7.0
2215, 0.006138514407988903, 6.0
2216, 0.00614128449571814, 3.0
2217, 0.006144054583447377, 1.0
2218, 0.006146824671176614, 2.0
2219, 0.006149594758905851, 5.0
2220, 0.006152364846635087, 5.0
2221, 0.006155134934364324, 2.0
2222, 0.006157905022093561, 6.0
2223, 0.006160675109822798, 2.0
2224, 0.006163445197552035, 4.0
2225, 0.006166215285281272, 4.0
2226, 0.006168985373010509, 4.0
2227, 0.006171755460739745, 1.0
2228, 0.006174525548468982, 3.0
2229, 0.006177295636198219, 7.0
2230, 0.006180065723927456, 1.0
2231, 0.006182835811656693, 5.0
2232, 0.00618560589938593, 2.0
2233, 0.006188375987115167, 3.0
2234, 0.006191146074844404, 0.0
2235, 0.00619391616257364, 1.0
2236, 0.006196686250302877, 2.0
2237, 0.006199456338032114, 1.0
2238, 0.0062022264257613514, 2.0
2239, 0.006204996513490588, 3.0
2240, 0.006207766601219825, 0.0
2241, 0.006210536688949062, 2.0
2242, 0.006213306776678298, 4.0
2243, 0.006216076864407535, 0.0
2244, 0.006218846952136772, 2.0
2245, 0.006221617039866009, 0.0
2246, 0.006224387127595246, 1.0
2247, 0.006227157215324483, 3.0
2248, 0.00622992730305372, 1.0
2249, 0.006232697390782957, 3.0
2250, 0.006235467478512193, 2.0
2251, 0.00623823756624143, 2.0
2252, 0.006241007653970667, 3.0
2253, 0.0062437777416999045, 5.0
2254, 0.006246547829429141, 2.0
2255, 0.006249317917158378, 5.0
2256, 0.006252088004887615, 1.0
2257, 0.006254858092616852, 3.0
2258, 0.006257628180346088, 2.0
2259, 0.006260398268075325, 1.0
2260, 0.006263168355804562, 1.0
2261, 0.006265938443533799, 5.0
2262, 0.006268708531263036, 2.0
2263, 0.006271478618992273, 3.0
2264, 0.00627424870672151, 3.0
2265, 0.006277018794450746, 3.0
2266, 0.006279788882179983, 3.0
2267, 0.00628255896990922, 2.0
2268, 0.0062853290576384575, 3.0
2269, 0.006288099145367694, 3.0
2270, 0.006290869233096931, 3.0
2271, 0.006293639320826168, 5.0
2272, 0.006296409408555405, 5.0
2273, 0.006299179496284641, 2.0
2274, 0.006301949584013878, 3.0
2275, 0.006304719671743115, 5.0
2276, 0.0063074897594723525, 3.0
2277, 0.006310259847201589, 1.0
2278, 0.006313029934930826, 3.0
2279, 0.006315800022660063, 6.0
2280, 0.006318570110389299, 1.0
2281, 0.006321340198118536, 6.0
2282, 0.006324110285847773, 4.0
2283, 0.0063268803735770105, 1.0
2284, 0.006329650461306247, 3.0
2285, 0.006332420549035484, 0.0
2286, 0.006335190636764721, 4.0
2287, 0.006337960724493958, 2.0
2288, 0.006340730812223194, 1.0
2289, 0.006343500899952431, 1.0
2290, 0.006346270987681668, 1.0
2291, 0.0063490410754109055, 3.0
2292, 0.006351811163140142, 4.0
2293, 0.006354581250869379, 2.0
2294, 0.006357351338598616, 1.0
2295, 0.006360121426327852, 1.0
2296, 0.006362891514057089, 1.0
2297, 0.006365661601786326, 4.0
2298, 0.0063684316895155635, 3.0
2299, 0.0063712017772448, 1.0
2300, 0.006373971864974037, 4.0
2301, 0.006376741952703274, 4.0
2302, 0.006379512040432511, 1.0
2303, 0.006382282128161747, 3.0
2304, 0.006385052215890984, 2.0
2305, 0.0063878223036202214, 1.0
2306, 0.0063905923913494585, 3.0
2307, 0.006393362479078695, 0.0
2308, 0.006396132566807932, 3.0
2309, 0.006398902654537169, 3.0
2310, 0.006401672742266406, 1.0
2311, 0.006404442829995642, 1.0
2312, 0.006407212917724879, 2.0
2313, 0.0064099830054541165, 3.0
2314, 0.006412753093183353, 2.0
2315, 0.00641552318091259, 2.0
2316, 0.006418293268641827, 4.0
2317, 0.006421063356371064, 0.0
2318, 0.0064238334441003, 3.0
2319, 0.006426603531829537, 1.0
2320, 0.0064293736195587745, 5.0
2321, 0.0064321437072880116, 4.0
2322, 0.006434913795017248, 3.0
2323, 0.006437683882746485, 2.0
2324, 0.006440453970475722, 3.0
2325, 0.006443224058204959, 6.0
2326, 0.006445994145934195, 5.0
2327, 0.006448764233663432, 2.0
2328, 0.0064515343213926695, 6.0
2329, 0.006454304409121907, 3.0
2330, 0.006457074496851143, 3.0
2331, 0.00645984458458038, 1.0
2332, 0.006462614672309617, 2.0
2333, 0.006465384760038853, 1.0
2334, 0.00646815484776809, 1.0
2335, 0.0064709249354973275, 4.0
2336, 0.0064736950232265646, 2.0
2337, 0.006476465110955801, 3.0
2338, 0.006479235198685038, 3.0
2339, 0.006482005286414275, 0.0
2340, 0.006484775374143512, 4.0
2341, 0.006487545461872748, 7.0
2342, 0.006490315549601985, 1.0
2343, 0.0064930856373312225, 2.0
2344, 0.00649585572506046, 4.0
2345, 0.006498625812789696, 3.0
2346, 0.006501395900518933, 1.0
2347, 0.00650416598824817, 0.0
2348, 0.006506936075977406, 2.0
2349, 0.006509706163706643, 8.0
2350, 0.0065124762514358805, 2.0
2351, 0.006515246339165118, 0.0
2352, 0.006518016426894354, 2.0
2353, 0.006520786514623591, 0.0
2354, 0.006523556602352828, 3.0
2355, 0.006526326690082065, 3.0
2356, 0.006529096777811301, 4.0
2357, 0.0065318668655405384, 3.0
2358, 0.0065346369532697755, 1.0
2359, 0.006537407040999013, 3.0
2360, 0.006540177128728249, 2.0
2361, 0.006542947216457486, 0.0
2362, 0.006545717304186723, 5.0
2363, 0.00654848739191596, 6.0
2364, 0.006551257479645196, 1.0
2365, 0.0065540275673744335, 5.0
2366, 0.006556797655103671, 2.0
2367, 0.006559567742832907, 2.0
2368, 0.006562337830562144, 3.0
2369, 0.006565107918291381, 2.0
2370, 0.006567878006020618, 4.0
2371, 0.006570648093749854, 3.0
2372, 0.0065734181814790914, 2.0
2373, 0.0065761882692083285, 2.0
2374, 0.006578958356937566, 1.0
2375, 0.006581728444666802, 3.0
2376, 0.006584498532396039, 4.0
2377, 0.006587268620125276, 2.0
2378, 0.006590038707854513, 2.0
2379, 0.006592808795583749, 2.0
2380, 0.0065955788833129865, 2.0
2381, 0.006598348971042224, 2.0
2382, 0.006601119058771461, 2.0
2383, 0.006603889146500697, 2.0
2384, 0.006606659234229934, 2.0
2385, 0.006609429321959171, 4.0
2386, 0.006612199409688407, 1.0
2387, 0.0066149694974176445, 1.0
2388, 0.0066177395851468816, 2.0
2389, 0.006620509672876119, 3.0
2390, 0.006623279760605355, 1.0
2391, 0.006626049848334592, 1.0
2392, 0.006628819936063829, 3.0
2393, 0.006631590023793066, 2.0
2394, 0.006634360111522302, 6.0
2395, 0.0066371301992515395, 2.0
2396, 0.006639900286980777, 2.0
2397, 0.006642670374710014, 1.0
2398, 0.00664544046243925, 4.0
2399, 0.006648210550168487, 2.0
2400, 0.006650980637897724, 2.0
2401, 0.00665375072562696, 4.0
2402, 0.0066565208133561975, 2.0
2403, 0.006659290901085435, 2.0
2404, 0.006662060988814672, 2.0
2405, 0.006664831076543908, 3.0
2406, 0.006667601164273145, 0.0
2407, 0.006670371252002382, 1.0
2408, 0.006673141339731619, 4.0
2409, 0.006675911427460855, 1.0
2410, 0.0066786815151900925, 1.0
2411, 0.00668145160291933, 1.0
2412, 0.006684221690648567, 2.0
2413, 0.006686991778377803, 1.0
2414, 0.00668976186610704, 3.0
2415, 0.006692531953836277, 1.0
2416, 0.006695302041565514, 2.0
2417, 0.0066980721292947505, 2.0
2418, 0.006700842217023988, 0.0
2419, 0.006703612304753225, 0.0
2420, 0.006706382392482461, 5.0
2421, 0.006709152480211698, 4.0
2422, 0.006711922567940935, 0.0
2423, 0.006714692655670172, 4.0
2424, 0.0067174627433994084, 4.0
2425, 0.0067202328311286455, 1.0
2426, 0.006723002918857883, 2.0
2427, 0.00672577300658712, 3.0
2428, 0.006728543094316356, 2.0
2429, 0.006731313182045593, 1.0
2430, 0.00673408326977483, 2.0
2431, 0.006736853357504067, 2.0
2432, 0.0067396234452333035, 2.0
2433, 0.006742393532962541, 0.0
2434, 0.006745163620691778, 3.0
2435, 0.006747933708421015, 3.0
2436, 0.006750703796150251, 6.0
2437, 0.006753473883879488, 3.0
2438, 0.006756243971608725, 3.0
2439, 0.0067590140593379614, 2.0
2440, 0.0067617841470671985, 3.0
2441, 0.006764554234796436, 1.0
2442, 0.006767324322525673, 5.0
2443, 0.006770094410254909, 2.0
2444, 0.006772864497984146, 3.0
2445, 0.006775634585713383, 5.0
2446, 0.00677840467344262, 1.0
2447, 0.0067811747611718565, 1.0
2448, 0.006783944848901094, 4.0
2449, 0.006786714936630331, 2.0
2450, 0.006789485024359568, 4.0
2451, 0.006792255112088804, 5.0
2452, 0.006795025199818041, 4.0
2453, 0.006797795287547278, 2.0
2454, 0.0068005653752765145, 1.0
2455, 0.0068033354630057516, 2.0
2456, 0.006806105550734989, 1.0
2457, 0.006808875638464226, 5.0
2458, 0.006811645726193462, 3.0
2459, 0.006814415813922699, 2.0
2460, 0.006817185901651936, 1.0
2461, 0.006819955989381173, 2.0
2462, 0.0068227260771104095, 2.0
2463, 0.006825496164839647, 5.0
2464, 0.006828266252568884, 4.0
2465, 0.006831036340298121, 4.0
2466, 0.006833806428027357, 2.0
2467, 0.006836576515756594, 3.0
2468, 0.006839346603485831, 3.0
2469, 0.006842116691215068, 2.0
2470, 0.006844886778944305, 2.0
2471, 0.006847656866673542, 1.0
2472, 0.006850426954402779, 4.0
2473, 0.006853197042132015, 2.0
2474, 0.006855967129861252, 6.0
2475, 0.006858737217590489, 0.0
2476, 0.006861507305319726, 1.0
2477, 0.0068642773930489625, 3.0
2478, 0.0068670474807782, 5.0
2479, 0.006869817568507437, 3.0
2480, 0.006872587656236674, 2.0
2481, 0.00687535774396591, 3.0
2482, 0.006878127831695147, 0.0
2483, 0.006880897919424384, 2.0
2484, 0.006883668007153621, 0.0
2485, 0.006886438094882858, 0.0
2486, 0.006889208182612095, 1.0
2487, 0.006891978270341332, 4.0
2488, 0.006894748358070569, 0.0
2489, 0.006897518445799805, 3.0
2490, 0.006900288533529042, 3.0
2491, 0.006903058621258279, 4.0
2492, 0.0069058287089875155, 0.0
2493, 0.006908598796716753, 1.0
2494, 0.00691136888444599, 2.0
2495, 0.006914138972175227, 2.0
2496, 0.006916909059904463, 4.0
2497, 0.0069196791476337, 2.0
2498, 0.006922449235362937, 1.0
2499, 0.006925219323092174, 1.0
2500, 0.006927989410821411, 2.0
2501, 0.006930759498550648, 4.0
2502, 0.006933529586279885, 2.0
2503, 0.006936299674009122, 5.0
2504, 0.006939069761738358, 0.0
2505, 0.006941839849467595, 3.0
2506, 0.006944609937196832, 0.0
2507, 0.0069473800249260685, 4.0
2508, 0.006950150112655306, 5.0
2509, 0.006952920200384543, 1.0
2510, 0.00695569028811378, 2.0
2511, 0.006958460375843016, 1.0
2512, 0.006961230463572253, 0.0
2513, 0.00696400055130149, 1.0
2514, 0.006966770639030727, 2.0
2515, 0.006969540726759964, 1.0
2516, 0.006972310814489201, 2.0
2517, 0.006975080902218438, 3.0
2518, 0.006977850989947675, 3.0
2519, 0.006980621077676911, 2.0
2520, 0.006983391165406148, 3.0
2521, 0.006986161253135385, 2.0
2522, 0.006988931340864622, 1.0
2523, 0.006991701428593859, 2.0
2524, 0.006994471516323096, 2.0
2525, 0.006997241604052333, 3.0
2526, 0.007000011691781569, 4.0
2527, 0.007002781779510806, 6.0
2528, 0.007005551867240043, 2.0
2529, 0.00700832195496928, 3.0
2530, 0.007011092042698517, 2.0
2531, 0.007013862130427754, 4.0
2532, 0.007016632218156991, 3.0
2533, 0.007019402305886228, 0.0
2534, 0.007022172393615464, 3.0
2535, 0.007024942481344701, 4.0
2536, 0.007027712569073938, 1.0
2537, 0.0070304826568031754, 0.0
2538, 0.007033252744532412, 2.0
2539, 0.007036022832261649, 3.0
2540, 0.007038792919990886, 0.0
2541, 0.007041563007720123, 1.0
2542, 0.007044333095449359, 2.0
2543, 0.007047103183178596, 0.0
2544, 0.007049873270907833, 3.0
2545, 0.00705264335863707, 1.0
2546, 0.007055413446366307, 1.0
2547, 0.007058183534095544, 2.0
2548, 0.007060953621824781, 2.0
2549, 0.007063723709554017, 0.0
2550, 0.007066493797283254, 2.0
2551, 0.007069263885012491, 4.0
2552, 0.0070720339727417285, 2.0
2553, 0.007074804060470965, 4.0
2554, 0.007077574148200202, 0.0
2555, 0.007080344235929439, 2.0
2556, 0.007083114323658676, 1.0
2557, 0.007085884411387912, 1.0
2558, 0.007088654499117149, 1.0
2559, 0.007091424586846386, 0.0
2560, 0.007094194674575623, 3.0
2561, 0.00709696476230486, 5.0
2562, 0.007099734850034097, 1.0
2563, 0.007102504937763334, 3.0
2564, 0.00710527502549257, 2.0
2565, 0.007108045113221807, 3.0
2566, 0.007110815200951044, 2.0
2567, 0.0071135852886802815, 4.0
2568, 0.007116355376409518, 1.0
2569, 0.007119125464138755, 4.0
2570, 0.007121895551867992, 1.0
2571, 0.007124665639597229, 3.0
2572, 0.007127435727326465, 1.0
2573, 0.007130205815055702, 1.0
2574, 0.007132975902784939, 0.0
2575, 0.0071357459905141765, 0.0
2576, 0.007138516078243413, 1.0
2577, 0.00714128616597265, 2.0
2578, 0.007144056253701887, 3.0
2579, 0.007146826341431123, 2.0
2580, 0.00714959642916036, 4.0
2581, 0.007152366516889597, 1.0
2582, 0.0071551366046188345, 1.0
2583, 0.007157906692348071, 0.0
2584, 0.007160676780077308, 4.0
2585, 0.007163446867806545, 3.0
2586, 0.007166216955535782, 2.0
2587, 0.007168987043265018, 5.0
2588, 0.007171757130994255, 1.0
2589, 0.007174527218723492, 1.0
2590, 0.0071772973064527295, 2.0
2591, 0.007180067394181966, 3.0
2592, 0.007182837481911203, 0.0
2593, 0.00718560756964044, 2.0
2594, 0.007188377657369677, 3.0
2595, 0.007191147745098913, 1.0
2596, 0.00719391783282815, 2.0
2597, 0.0071966879205573875, 2.0
2598, 0.007199458008286624, 1.0
2599, 0.007202228096015861, 2.0
2600, 0.007204998183745098, 4.0
2601, 0.007207768271474335, 4.0
2602, 0.007210538359203571, 0.0
2603, 0.007213308446932808, 1.0
2604, 0.0072160785346620454, 2.0
2605, 0.0072188486223912825, 3.0
2606, 0.007221618710120519, 1.0
2607, 0.007224388797849756, 0.0
2608, 0.007227158885578993, 6.0
2609, 0.00722992897330823, 1.0
2610, 0.007232699061037466, 1.0
2611, 0.007235469148766703, 2.0
2612, 0.0072382392364959405, 2.0
2613, 0.007241009324225177, 3.0
2614, 0.007243779411954414, 3.0
2615, 0.007246549499683651, 1.0
2616, 0.007249319587412888, 2.0
2617, 0.007252089675142124, 2.0
2618, 0.007254859762871361, 1.0
2619, 0.0072576298506005985, 1.0
2620, 0.0072603999383298356, 0.0
2621, 0.007263170026059072, 1.0
2622, 0.007265940113788309, 2.0
2623, 0.007268710201517546, 0.0
2624, 0.007271480289246783, 2.0
2625, 0.007274250376976019, 2.0
2626, 0.007277020464705256, 1.0
2627, 0.0072797905524344935, 2.0
2628, 0.007282560640163731, 1.0
2629, 0.007285330727892967, 2.0
2630, 0.007288100815622204, 4.0
2631, 0.007290870903351441, 0.0
2632, 0.007293640991080677, 1.0
2633, 0.007296411078809914, 5.0
2634, 0.0072991811665391515, 1.0
2635, 0.0073019512542683886, 2.0
2636, 0.007304721341997625, 1.0
2637, 0.007307491429726862, 0.0
2638, 0.007310261517456099, 3.0
2639, 0.007313031605185336, 1.0
2640, 0.007315801692914572, 1.0
2641, 0.007318571780643809, 0.0
2642, 0.0073213418683730465, 0.0
2643, 0.007324111956102284, 2.0
2644, 0.00732688204383152, 0.0
2645, 0.007329652131560757, 0.0
2646, 0.007332422219289994, 3.0
2647, 0.007335192307019231, 4.0
2648, 0.007337962394748467, 2.0
2649, 0.0073407324824777045, 2.0
2650, 0.007343502570206942, 0.0
2651, 0.007346272657936178, 2.0
2652, 0.007349042745665415, 2.0
2653, 0.007351812833394652, 3.0
2654, 0.007354582921123889, 2.0
2655, 0.007357353008853125, 0.0
2656, 0.007360123096582362, 3.0
2657, 0.0073628931843115995, 1.0
2658, 0.007365663272040837, 3.0
2659, 0.007368433359770073, 0.0
2660, 0.00737120344749931, 3.0
2661, 0.007373973535228547, 0.0
2662, 0.007376743622957784, 2.0
2663, 0.00737951371068702, 1.0
2664, 0.0073822837984162575, 0.0
2665, 0.007385053886145495, 2.0
2666, 0.007387823973874731, 0.0
2667, 0.007390594061603968, 1.0
2668, 0.007393364149333205, 0.0
2669, 0.007396134237062442, 3.0
2670, 0.007398904324791678, 2.0
2671, 0.0074016744125209154, 0.0
2672, 0.0074044445002501525, 2.0
2673, 0.00740721458797939, 2.0
2674, 0.007409984675708626, 2.0
2675, 0.007412754763437863, 1.0
2676, 0.0074155248511671, 1.0
2677, 0.007418294938896337, 2.0
2678, 0.007421065026625573, 2.0
2679, 0.0074238351143548105, 4.0
2680, 0.007426605202084048, 1.0
2681, 0.007429375289813285, 0.0
2682, 0.007432145377542521, 0.0
2683, 0.007434915465271758, 1.0
2684, 0.007437685553000995, 2.0
2685, 0.007440455640730231, 4.0
2686, 0.0074432257284594685, 1.0
2687, 0.0074459958161887056, 1.0
2688, 0.007448765903917943, 2.0
2689, 0.007451535991647179, 1.0
2690, 0.007454306079376416, 0.0
2691, 0.007457076167105653, 2.0
2692, 0.00745984625483489, 3.0
2693, 0.007462616342564126, 4.0
2694, 0.0074653864302933635, 2.0
2695, 0.007468156518022601, 1.0
2696, 0.007470926605751838, 1.0
2697, 0.007473696693481074, 2.0
2698, 0.007476466781210311, 1.0
2699, 0.007479236868939548, 1.0
2700, 0.007482006956668785, 3.0
2701, 0.0074847770443980215, 1.0
2702, 0.0074875471321272586, 0.0
2703, 0.007490317219856496, 3.0
2704, 0.007493087307585732, 4.0
2705, 0.007495857395314969, 2.0
2706, 0.007498627483044206, 3.0
2707, 0.007501397570773443, 1.0
2708, 0.007504167658502679, 0.0
2709, 0.0075069377462319165, 0.0
2710, 0.007509707833961154, 0.0
2711, 0.007512477921690391, 2.0
2712, 0.007515248009419627, 3.0
2713, 0.007518018097148864, 1.0
2714, 0.007520788184878101, 0.0
2715, 0.007523558272607338, 1.0
2716, 0.0075263283603365745, 2.0
2717, 0.007529098448065812, 4.0
2718, 0.007531868535795049, 2.0
2719, 0.007534638623524285, 2.0
2720, 0.007537408711253522, 2.0
2721, 0.007540178798982759, 1.0
2722, 0.007542948886711996, 2.0
2723, 0.0075457189744412324, 0.0
2724, 0.0075484890621704695, 2.0
2725, 0.007551259149899707, 0.0
2726, 0.007554029237628944, 2.0
2727, 0.00755679932535818, 3.0
2728, 0.007559569413087417, 1.0
2729, 0.007562339500816654, 1.0
2730, 0.007565109588545891, 2.0
2731, 0.0075678796762751275, 3.0
2732, 0.007570649764004365, 3.0
2733, 0.007573419851733602, 0.0
2734, 0.007576189939462839, 2.0
2735, 0.007578960027192075, 0.0
2736, 0.007581730114921312, 2.0
2737, 0.007584500202650549, 0.0
2738, 0.0075872702903797854, 1.0
2739, 0.0075900403781090225, 0.0
2740, 0.00759281046583826, 1.0
2741, 0.007595580553567497, 1.0
2742, 0.007598350641296733, 0.0
2743, 0.00760112072902597, 0.0
2744, 0.007603890816755207, 1.0
2745, 0.007606660904484444, 0.0
2746, 0.0076094309922136805, 2.0
2747, 0.007612201079942918, 1.0
2748, 0.007614971167672155, 1.0
2749, 0.007617741255401392, 2.0
2750, 0.007620511343130628, 1.0
2751, 0.007623281430859865, 0.0
2752, 0.007626051518589102, 1.0
2753, 0.007628821606318339, 0.0
2754, 0.0076315916940475756, 2.0
2755, 0.007634361781776813, 2.0
2756, 0.00763713186950605, 0.0
2757, 0.007639901957235286, 2.0
2758, 0.007642672044964523, 0.0
2759, 0.00764544213269376, 0.0
2760, 0.007648212220422997, 2.0
2761, 0.0076509823081522335, 3.0
2762, 0.007653752395881471, 1.0
2763, 0.007656522483610708, 2.0
2764, 0.007659292571339945, 2.0
2765, 0.007662062659069181, 0.0
2766, 0.007664832746798418, 5.0
2767, 0.007667602834527655, 3.0
2768, 0.007670372922256892, 2.0
2769, 0.007673143009986129, 0.0
2770, 0.007675913097715366, 0.0
2771, 0.007678683185444603, 1.0
2772, 0.007681453273173839, 3.0
2773, 0.007684223360903076, 2.0
2774, 0.007686993448632313, 1.0
2775, 0.00768976353636155, 1.0
2776, 0.0076925336240907865, 1.0
2777, 0.007695303711820024, 0.0
2778, 0.007698073799549261, 2.0
2779, 0.007700843887278498, 3.0
2780, 0.007703613975007734, 0.0
2781, 0.007706384062736971, 0.0
2782, 0.007709154150466208, 1.0
2783, 0.007711924238195445, 2.0
2784, 0.007714694325924682, 0.0
2785, 0.007717464413653919, 3.0
2786, 0.007720234501383156, 1.0
2787, 0.007723004589112393, 1.0
2788, 0.007725774676841629, 1.0
2789, 0.007728544764570866, 0.0
2790, 0.007731314852300103, 1.0
2791, 0.0077340849400293395, 1.0
2792, 0.007736855027758577, 1.0
2793, 0.007739625115487814, 1.0
2794, 0.007742395203217051, 0.0
2795, 0.007745165290946287, 4.0
2796, 0.007747935378675524, 2.0
2797, 0.007750705466404761, 2.0
2798, 0.007753475554133998, 2.0
2799, 0.007756245641863235, 0.0
2800, 0.007759015729592472, 3.0
2801, 0.007761785817321709, 1.0
2802, 0.007764555905050946, 2.0
2803, 0.007767325992780182, 1.0
2804, 0.007770096080509419, 6.0
2805, 0.007772866168238656, 1.0
2806, 0.007775636255967893, 2.0
2807, 0.00777840634369713, 1.0
2808, 0.007781176431426367, 5.0
2809, 0.007783946519155604, 0.0
2810, 0.00778671660688484, 1.0
2811, 0.007789486694614077, 1.0
2812, 0.007792256782343314, 1.0
2813, 0.007795026870072551, 0.0
2814, 0.007797796957801788, 0.0
2815, 0.007800567045531025, 1.0
2816, 0.007803337133260262, 2.0
2817, 0.007806107220989499, 2.0
2818, 0.007808877308718735, 2.0
2819, 0.007811647396447972, 0.0
2820, 0.00781441748417721, 1.0
2821, 0.007817187571906446, 1.0
2822, 0.007819957659635684, 1.0
2823, 0.00782272774736492, 0.0
2824, 0.007825497835094156, 1.0
2825, 0.007828267922823394, 1.0
2826, 0.00783103801055263, 2.0
2827, 0.007833808098281866, 1.0
2828, 0.007836578186011104, 4.0
2829, 0.00783934827374034, 0.0
2830, 0.007842118361469579, 0.0
2831, 0.007844888449198815, 1.0
2832, 0.007847658536928051, 1.0
2833, 0.007850428624657289, 2.0
2834, 0.007853198712386525, 1.0
2835, 0.007855968800115761, 2.0
2836, 0.007858738887845, 0.0
2837, 0.007861508975574236, 0.0
2838, 0.007864279063303474, 2.0
2839, 0.00786704915103271, 1.0
2840, 0.007869819238761946, 1.0
2841, 0.007872589326491184, 2.0
2842, 0.00787535941422042, 0.0
2843, 0.007878129501949657, 1.0
2844, 0.007880899589678894, 1.0
