Bin, X, Count
4846, 0.0032123839661906653, 0.0
4847, 0.0032130467233530734, 0.0
4848, 0.003213709480515481, 0.0
4849, 0.0032143722376778887, 0.0
4850, 0.003215034994840297, 0.0
4851, 0.0032156977520027045, 0.0
4852, 0.003216360509165112, 1.0
4853, 0.00321702326632752, 0.0
4854, 0.003217686023489928, 0.0
4855, 0.0032183487806523355, 0.0
4856, 0.0032190115378147436, 0.0
4857, 0.0032196742949771513, 0.0
4858, 0.003220337052139559, 0.0
4859, 0.003220999809301967, 0.0
4860, 0.0032216625664643747, 0.0
4861, 0.0032223253236267828, 0.0
4862, 0.0032229880807891904, 0.0
4863, 0.003223650837951598, 0.0
4864, 0.003224313595114006, 0.0
4865, 0.003224976352276414, 0.0
4866, 0.0032256391094388215, 0.0
4867, 0.0032263018666012296, 0.0
4868, 0.0032269646237636372, 0.0
4869, 0.003227627380926045, 0.0
4870, 0.003228290138088453, 0.0
4871, 0.0032289528952508606, 0.0
4872, 0.0032296156524132683, 0.0
4873, 0.0032302784095756764, 0.0
4874, 0.003230941166738084, 0.0
4875, 0.003231603923900492, 0.0
4876, 0.0032322666810629, 0.0
4877, 0.0032329294382253074, 0.0
4878, 0.0032335921953877155, 0.0
4879, 0.003234254952550123, 0.0
4880, 0.003234917709712531, 0.0
4881, 0.003235580466874939, 0.0
4882, 0.0032362432240373466, 0.0
4883, 0.0032369059811997542, 0.0
4884, 0.0032375687383621623, 0.0
4885, 0.00323823149552457, 0.0
4886, 0.0032388942526869777, 0.0
4887, 0.0032395570098493857, 0.0
4888, 0.0032402197670117934, 0.0
4889, 0.0032408825241742015, 0.0
4890, 0.003241545281336609, 0.0
4891, 0.003242208038499017, 0.0
4892, 0.003242870795661425, 0.0
4893, 0.0032435335528238326, 0.0
4894, 0.00324419630998624, 0.0
4895, 0.0032448590671486483, 0.0
4896, 0.003245521824311056, 0.0
4897, 0.0032461845814734636, 0.0
4898, 0.0032468473386358717, 0.0
4899, 0.0032475100957982794, 0.0
4900, 0.0032481728529606874, 0.0
4901, 0.003248835610123095, 0.0
4902, 0.0032494983672855028, 0.0
4903, 0.003250161124447911, 0.0
4904, 0.0032508238816103185, 0.0
4905, 0.003251486638772726, 0.0
4906, 0.0032521493959351343, 0.0
4907, 0.003252812153097542, 0.0
4908, 0.0032534749102599496, 0.0
4909, 0.0032541376674223577, 0.0
4910, 0.0032548004245847653, 0.0
4911, 0.003255463181747173, 0.0
4912, 0.003256125938909581, 0.0
4913, 0.0032567886960719887, 0.0
4914, 0.003257451453234397, 0.0
4915, 0.0032581142103968045, 0.0
4916, 0.003258776967559212, 0.0
4917, 0.00325943972472162, 0.0
4918, 0.003260102481884028, 0.0
4919, 0.0032607652390464355, 0.0
4920, 0.0032614279962088436, 0.0
4921, 0.0032620907533712513, 0.0
4922, 0.003262753510533659, 0.0
4923, 0.003263416267696067, 0.0
4924, 0.0032640790248584747, 0.0
4925, 0.0032647417820208823, 0.0
4926, 0.0032654045391832904, 0.0
4927, 0.003266067296345698, 0.0
4928, 0.003266730053508106, 0.0
4929, 0.003267392810670514, 0.0
4930, 0.0032680555678329215, 0.0
4931, 0.0032687183249953296, 0.0
4932, 0.0032693810821577372, 0.0
4933, 0.003270043839320145, 0.0
4934, 0.003270706596482553, 0.0
4935, 0.0032713693536449606, 0.0
4936, 0.0032720321108073683, 0.0
4937, 0.0032726948679697764, 0.0
4938, 0.003273357625132184, 0.0
4939, 0.0032740203822945917, 0.0
4940, 0.003274683139457, 0.0
4941, 0.0032753458966194074, 0.0
4942, 0.0032760086537818155, 0.0
4943, 0.003276671410944223, 0.0
4944, 0.003277334168106631, 0.0
4945, 0.003277996925269039, 0.0
4946, 0.0032786596824314466, 0.0
4947, 0.0032793224395938543, 0.0
4948, 0.0032799851967562623, 0.0
4949, 0.00328064795391867, 0.0
4950, 0.0032813107110810777, 0.0
4951, 0.0032819734682434857, 0.0
4952, 0.0032826362254058934, 0.0
4953, 0.0032832989825683015, 0.0
4954, 0.003283961739730709, 0.0
4955, 0.003284624496893117, 0.0
4956, 0.003285287254055525, 0.0
4957, 0.0032859500112179326, 0.0
4958, 0.00328661276838034, 0.0
4959, 0.0032872755255427483, 0.0
4960, 0.003287938282705156, 0.0
4961, 0.0032886010398675636, 0.0
4962, 0.0032892637970299717, 0.0
4963, 0.0032899265541923794, 0.0
4964, 0.003290589311354787, 0.0
4965, 0.003291252068517195, 0.0
4966, 0.0032919148256796028, 0.0
4967, 0.003292577582842011, 0.0
4968, 0.0032932403400044185, 0.0
4969, 0.003293903097166826, 0.0
4970, 0.0032945658543292343, 0.0
4971, 0.003295228611491642, 0.0
4972, 0.0032958913686540496, 0.0
4973, 0.0032965541258164577, 0.0
4974, 0.0032972168829788653, 0.0
4975, 0.003297879640141273, 0.0
4976, 0.003298542397303681, 0.0
4977, 0.0032992051544660887, 0.0
4978, 0.0032998679116284964, 0.0
4979, 0.0033005306687909045, 0.0
4980, 0.003301193425953312, 0.0
4981, 0.0033018561831157202, 0.0
4982, 0.003302518940278128, 0.0
4983, 0.0033031816974405355, 0.0
4984, 0.0033038444546029436, 0.0
4985, 0.0033045072117653513, 0.0
4986, 0.003305169968927759, 0.0
4987, 0.003305832726090167, 0.0
4988, 0.0033064954832525747, 0.0
4989, 0.0033071582404149823, 0.0
4990, 0.0033078209975773904, 0.0
4991, 0.003308483754739798, 0.0
4992, 0.0033091465119022057, 0.0
4993, 0.003309809269064614, 0.0
4994, 0.0033104720262270215, 0.0
4995, 0.0033111347833894296, 0.0
4996, 0.0033117975405518372, 0.0
4997, 0.003312460297714245, 0.0
4998, 0.003313123054876653, 0.0
4999, 0.0033137858120390606, 0.0
5000, 0.0033144485692014683, 0.0
5001, 0.0033151113263638764, 0.0
5002, 0.003315774083526284, 0.0
5003, 0.0033164368406886917, 0.0
5004, 0.0033170995978511, 0.0
5005, 0.0033177623550135074, 0.0
5006, 0.0033184251121759155, 0.0
5007, 0.003319087869338323, 0.0
5008, 0.003319750626500731, 0.0
5009, 0.003320413383663139, 0.0
5010, 0.0033210761408255466, 0.0
5011, 0.0033217388979879543, 0.0
5012, 0.0033224016551503623, 0.0
5013, 0.00332306441231277, 0.0
5014, 0.0033237271694751777, 0.0
5015, 0.0033243899266375858, 0.0
5016, 0.0033250526837999934, 0.0
5017, 0.003325715440962401, 0.0
5018, 0.003326378198124809, 0.0
5019, 0.003327040955287217, 0.0
5020, 0.003327703712449625, 0.0
5021, 0.0033283664696120326, 0.0
5022, 0.00332902922677444, 0.0
5023, 0.0033296919839368483, 0.0
5024, 0.003330354741099256, 0.0
5025, 0.0033310174982616636, 0.0
5026, 0.0033316802554240717, 0.0
5027, 0.0033323430125864794, 0.0
5028, 0.003333005769748887, 0.0
5029, 0.003333668526911295, 0.0
5030, 0.0033343312840737028, 0.0
5031, 0.0033349940412361104, 0.0
5032, 0.0033356567983985185, 0.0
5033, 0.003336319555560926, 0.0
5034, 0.0033369823127233343, 0.0
5035, 0.003337645069885742, 0.0
5036, 0.0033383078270481496, 0.0
5037, 0.0033389705842105577, 0.0
5038, 0.0033396333413729653, 0.0
5039, 0.003340296098535373, 0.0
5040, 0.003340958855697781, 0.0
5041, 0.0033416216128601887, 0.0
5042, 0.0033422843700225964, 0.0
5043, 0.0033429471271850045, 0.0
5044, 0.003343609884347412, 0.0
5045, 0.00334427264150982, 0.0
5046, 0.003344935398672228, 0.0
5047, 0.0033455981558346355, 0.0
5048, 0.0033462609129970436, 0.0
5049, 0.0033469236701594513, 0.0
5050, 0.003347586427321859, 0.0
5051, 0.003348249184484267, 0.0
5052, 0.0033489119416466747, 0.0
5053, 0.0033495746988090823, 0.0
5054, 0.0033502374559714904, 0.0
5055, 0.003350900213133898, 0.0
5056, 0.0033515629702963057, 0.0
5057, 0.003352225727458714, 0.0
5058, 0.0033528884846211215, 0.0
5059, 0.003353551241783529, 0.0
5060, 0.0033542139989459372, 0.0
5061, 0.003354876756108345, 0.0
5062, 0.003355539513270753, 0.0
5063, 0.0033562022704331606, 0.0
5064, 0.0033568650275955683, 0.0
5065, 0.0033575277847579764, 0.0
5066, 0.003358190541920384, 0.0
5067, 0.0033588532990827917, 0.0
5068, 0.0033595160562452, 0.0
5069, 0.0033601788134076075, 0.0
5070, 0.003360841570570015, 0.0
5071, 0.003361504327732423, 0.0
5072, 0.003362167084894831, 0.0
5073, 0.003362829842057239, 0.0
5074, 0.0033634925992196466, 0.0
5075, 0.0033641553563820543, 0.0
5076, 0.0033648181135444623, 0.0
5077, 0.00336548087070687, 0.0
5078, 0.0033661436278692777, 0.0
5079, 0.0033668063850316858, 0.0
5080, 0.0033674691421940934, 0.0
5081, 0.003368131899356501, 0.0
5082, 0.003368794656518909, 0.0
5083, 0.003369457413681317, 0.0
5084, 0.0033701201708437245, 0.0
5085, 0.0033707829280061326, 0.0
5086, 0.0033714456851685402, 0.0
5087, 0.0033721084423309483, 0.0
5088, 0.003372771199493356, 0.0
5089, 0.0033734339566557636, 0.0
5090, 0.0033740967138181717, 0.0
5091, 0.0033747594709805794, 0.0
5092, 0.003375422228142987, 0.0
5093, 0.003376084985305395, 0.0
5094, 0.0033767477424678028, 0.0
5095, 0.0033774104996302104, 0.0
5096, 0.0033780732567926185, 0.0
5097, 0.003378736013955026, 0.0
5098, 0.003379398771117434, 0.0
5099, 0.003380061528279842, 0.0
5100, 0.0033807242854422496, 0.0
5101, 0.0033813870426046577, 0.0
5102, 0.0033820497997670653, 0.0
5103, 0.003382712556929473, 0.0
5104, 0.003383375314091881, 0.0
5105, 0.0033840380712542887, 0.0
5106, 0.0033847008284166964, 0.0
5107, 0.0033853635855791045, 0.0
5108, 0.003386026342741512, 0.0
5109, 0.00338668909990392, 0.0
5110, 0.003387351857066328, 0.0
5111, 0.0033880146142287355, 0.0
5112, 0.003388677371391143, 0.0
5113, 0.0033893401285535513, 0.0
5114, 0.003390002885715959, 0.0
5115, 0.003390665642878367, 0.0
5116, 0.0033913284000407747, 0.0
5117, 0.0033919911572031823, 0.0
5118, 0.0033926539143655904, 0.0
5119, 0.003393316671527998, 0.0
5120, 0.0033939794286904057, 0.0
5121, 0.003394642185852814, 0.0
5122, 0.0033953049430152215, 0.0
5123, 0.003395967700177629, 0.0
5124, 0.0033966304573400372, 0.0
5125, 0.003397293214502445, 0.0
5126, 0.003397955971664853, 0.0
5127, 0.0033986187288272606, 0.0
5128, 0.0033992814859896683, 0.0
5129, 0.0033999442431520764, 0.0
5130, 0.003400607000314484, 0.0
5131, 0.0034012697574768917, 0.0
5132, 0.0034019325146393, 0.0
5133, 0.0034025952718017075, 0.0
5134, 0.003403258028964115, 0.0
5135, 0.003403920786126523, 0.0
5136, 0.003404583543288931, 0.0
5137, 0.0034052463004513385, 0.0
5138, 0.0034059090576137466, 0.0
5139, 0.0034065718147761543, 0.0
5140, 0.0034072345719385624, 0.0
5141, 0.00340789732910097, 0.0
5142, 0.0034085600862633777, 0.0
5143, 0.0034092228434257858, 0.0
5144, 0.0034098856005881934, 0.0
5145, 0.003410548357750601, 0.0
5146, 0.003411211114913009, 0.0
5147, 0.003411873872075417, 0.0
5148, 0.0034125366292378245, 0.0
5149, 0.0034131993864002326, 0.0
5150, 0.0034138621435626402, 0.0
5151, 0.003414524900725048, 0.0
5152, 0.003415187657887456, 0.0
5153, 0.0034158504150498636, 0.0
5154, 0.0034165131722122717, 0.0
5155, 0.0034171759293746794, 0.0
5156, 0.003417838686537087, 0.0
5157, 0.003418501443699495, 0.0
5158, 0.0034191642008619028, 0.0
5159, 0.0034198269580243104, 0.0
5160, 0.0034204897151867185, 0.0
5161, 0.003421152472349126, 0.0
5162, 0.003421815229511534, 0.0
5163, 0.003422477986673942, 0.0
5164, 0.0034231407438363496, 0.0
5165, 0.0034238035009987572, 0.0
5166, 0.0034244662581611653, 0.0
5167, 0.003425129015323573, 1.0
5168, 0.003425791772485981, 0.0
5169, 0.0034264545296483887, 0.0
5170, 0.0034271172868107964, 0.0
5171, 0.0034277800439732045, 0.0
5172, 0.003428442801135612, 0.0
5173, 0.00342910555829802, 0.0
5174, 0.003429768315460428, 0.0
5175, 0.0034304310726228355, 0.0
5176, 0.003431093829785243, 0.0
5177, 0.0034317565869476513, 0.0
5178, 0.003432419344110059, 1.0
5179, 0.003433082101272467, 0.0
5180, 0.0034337448584348747, 0.0
5181, 0.0034344076155972823, 0.0
5182, 0.0034350703727596904, 0.0
5183, 0.003435733129922098, 0.0
5184, 0.0034363958870845058, 0.0
5185, 0.003437058644246914, 0.0
5186, 0.0034377214014093215, 0.0
5187, 0.003438384158571729, 0.0
5188, 0.0034390469157341372, 0.0
5189, 0.003439709672896545, 0.0
5190, 0.0034403724300589526, 0.0
5191, 0.0034410351872213607, 0.0
5192, 0.0034416979443837683, 0.0
5193, 0.0034423607015461764, 0.0
5194, 0.003443023458708584, 0.0
5195, 0.0034436862158709917, 0.0
5196, 0.0034443489730334, 0.0
5197, 0.0034450117301958075, 0.0
5198, 0.003445674487358215, 0.0
5199, 0.003446337244520623, 0.0
5200, 0.003447000001683031, 0.0
5201, 0.0034476627588454385, 0.0
5202, 0.0034483255160078466, 0.0
5203, 0.0034489882731702543, 0.0
5204, 0.003449651030332662, 0.0
5205, 0.00345031378749507, 0.0
5206, 0.0034509765446574777, 0.0
5207, 0.0034516393018198858, 0.0
5208, 0.0034523020589822934, 0.0
5209, 0.003452964816144701, 0.0
5210, 0.003453627573307109, 0.0
5211, 0.003454290330469517, 0.0
5212, 0.0034549530876319245, 0.0
5213, 0.0034556158447943326, 0.0
5214, 0.0034562786019567402, 0.0
5215, 0.003456941359119148, 0.0
5216, 0.003457604116281556, 0.0
5217, 0.0034582668734439636, 0.0
5218, 0.0034589296306063713, 0.0
5219, 0.0034595923877687794, 0.0
5220, 0.003460255144931187, 0.0
5221, 0.003460917902093595, 0.0
5222, 0.0034615806592560028, 0.0
5223, 0.0034622434164184104, 0.0
5224, 0.0034629061735808185, 0.0
5225, 0.003463568930743226, 0.0
5226, 0.003464231687905634, 0.0
5227, 0.003464894445068042, 0.0
5228, 0.0034655572022304496, 0.0
5229, 0.0034662199593928572, 0.0
5230, 0.0034668827165552653, 0.0
5231, 0.003467545473717673, 0.0
5232, 0.0034682082308800806, 0.0
5233, 0.0034688709880424887, 0.0
5234, 0.0034695337452048964, 0.0
5235, 0.0034701965023673045, 0.0
5236, 0.003470859259529712, 0.0
5237, 0.00347152201669212, 0.0
5238, 0.003472184773854528, 0.0
5239, 0.0034728475310169355, 0.0
5240, 0.003473510288179343, 0.0
5241, 0.0034741730453417513, 0.0
5242, 0.003474835802504159, 0.0
5243, 0.0034754985596665666, 0.0
5244, 0.0034761613168289747, 0.0
5245, 0.0034768240739913824, 0.0
5246, 0.0034774868311537904, 0.0
5247, 0.003478149588316198, 0.0
5248, 0.0034788123454786058, 0.0
5249, 0.003479475102641014, 0.0
5250, 0.0034801378598034215, 0.0
5251, 0.003480800616965829, 0.0
5252, 0.0034814633741282373, 0.0
5253, 0.003482126131290645, 0.0
5254, 0.0034827888884530526, 0.0
5255, 0.0034834516456154607, 0.0
5256, 0.0034841144027778683, 0.0
5257, 0.003484777159940276, 0.0
5258, 0.003485439917102684, 0.0
5259, 0.0034861026742650917, 1.0
5260, 0.0034867654314275, 0.0
5261, 0.0034874281885899075, 0.0
5262, 0.003488090945752315, 0.0
5263, 0.003488753702914723, 0.0
5264, 0.003489416460077131, 0.0
5265, 0.0034900792172395385, 0.0
5266, 0.0034907419744019466, 0.0
5267, 0.0034914047315643543, 0.0
5268, 0.003492067488726762, 0.0
5269, 0.00349273024588917, 0.0
5270, 0.0034933930030515777, 0.0
5271, 0.0034940557602139853, 0.0
5272, 0.0034947185173763934, 0.0
5273, 0.003495381274538801, 0.0
5274, 0.003496044031701209, 0.0
5275, 0.003496706788863617, 0.0
5276, 0.0034973695460260245, 0.0
5277, 0.0034980323031884326, 0.0
5278, 0.0034986950603508402, 0.0
5279, 0.003499357817513248, 0.0
5280, 0.003500020574675656, 0.0
5281, 0.0035006833318380636, 0.0
5282, 0.0035013460890004713, 1.0
5283, 0.0035020088461628794, 0.0
5284, 0.003502671603325287, 0.0
5285, 0.0035033343604876947, 0.0
5286, 0.0035039971176501028, 0.0
5287, 0.0035046598748125104, 0.0
5288, 0.0035053226319749185, 1.0
5289, 0.003505985389137326, 0.0
5290, 0.003506648146299734, 0.0
5291, 0.003507310903462142, 0.0
5292, 0.0035079736606245496, 0.0
5293, 0.0035086364177869572, 0.0
5294, 0.0035092991749493653, 0.0
5295, 0.003509961932111773, 0.0
5296, 0.0035106246892741807, 0.0
5297, 0.0035112874464365887, 0.0
5298, 0.0035119502035989964, 0.0
5299, 0.0035126129607614045, 0.0
5300, 0.003513275717923812, 0.0
5301, 0.00351393847508622, 0.0
5302, 0.003514601232248628, 0.0
5303, 0.0035152639894110355, 0.0
5304, 0.003515926746573443, 0.0
5305, 0.0035165895037358513, 0.0
5306, 0.003517252260898259, 1.0
5307, 0.0035179150180606666, 0.0
5308, 0.0035185777752230747, 0.0
5309, 0.0035192405323854824, 0.0
5310, 0.00351990328954789, 0.0
5311, 0.003520566046710298, 0.0
5312, 0.0035212288038727058, 0.0
5313, 0.003521891561035114, 0.0
5314, 0.0035225543181975215, 0.0
5315, 0.003523217075359929, 0.0
5316, 0.0035238798325223373, 0.0
5317, 0.003524542589684745, 0.0
5318, 0.0035252053468471526, 1.0
5319, 0.0035258681040095607, 0.0
5320, 0.0035265308611719683, 0.0
5321, 0.003527193618334376, 0.0
5322, 0.003527856375496784, 0.0
5323, 0.0035285191326591917, 0.0
5324, 0.0035291818898215994, 0.0
5325, 0.0035298446469840075, 0.0
5326, 0.003530507404146415, 0.0
5327, 0.003531170161308823, 0.0
5328, 0.003531832918471231, 0.0
5329, 0.0035324956756336385, 0.0
5330, 0.0035331584327960466, 0.0
5331, 0.0035338211899584543, 0.0
5332, 0.003534483947120862, 0.0
5333, 0.00353514670428327, 0.0
5334, 0.0035358094614456777, 0.0
5335, 0.0035364722186080853, 0.0
5336, 0.0035371349757704934, 0.0
5337, 0.003537797732932901, 0.0
5338, 0.0035384604900953087, 0.0
5339, 0.003539123247257717, 0.0
5340, 0.0035397860044201245, 0.0
5341, 0.0035404487615825326, 0.0
5342, 0.0035411115187449402, 0.0
5343, 0.003541774275907348, 0.0
5344, 0.003542437033069756, 0.0
5345, 0.0035430997902321636, 0.0
5346, 0.0035437625473945713, 0.0
5347, 0.0035444253045569794, 0.0
5348, 0.003545088061719387, 1.0
5349, 0.0035457508188817947, 0.0
5350, 0.003546413576044203, 0.0
5351, 0.0035470763332066104, 0.0
5352, 0.0035477390903690185, 0.0
5353, 0.003548401847531426, 0.0
5354, 0.003549064604693834, 0.0
5355, 0.003549727361856242, 0.0
5356, 0.0035503901190186496, 0.0
5357, 0.0035510528761810572, 0.0
5358, 0.0035517156333434653, 0.0
5359, 0.003552378390505873, 0.0
5360, 0.0035530411476682807, 0.0
5361, 0.0035537039048306887, 0.0
5362, 0.0035543666619930964, 0.0
5363, 0.003555029419155504, 0.0
5364, 0.003555692176317912, 0.0
5365, 0.00355635493348032, 0.0
5366, 0.003557017690642728, 0.0
5367, 0.0035576804478051356, 0.0
5368, 0.003558343204967543, 0.0
5369, 0.0035590059621299513, 0.0
5370, 0.003559668719292359, 0.0
5371, 0.0035603314764547666, 0.0
5372, 0.0035609942336171747, 0.0
5373, 0.0035616569907795824, 0.0
5374, 0.00356231974794199, 0.0
5375, 0.003562982505104398, 0.0
5376, 0.0035636452622668058, 0.0
5377, 0.0035643080194292134, 0.0
5378, 0.0035649707765916215, 0.0
5379, 0.003565633533754029, 0.0
5380, 0.0035662962909164373, 0.0
5381, 0.003566959048078845, 0.0
5382, 0.0035676218052412526, 0.0
5383, 0.0035682845624036607, 0.0
5384, 0.0035689473195660683, 0.0
5385, 0.003569610076728476, 0.0
5386, 0.003570272833890884, 0.0
5387, 0.0035709355910532917, 0.0
5388, 0.0035715983482156994, 0.0
5389, 0.0035722611053781075, 0.0
5390, 0.003572923862540515, 0.0
5391, 0.0035735866197029228, 0.0
5392, 0.003574249376865331, 0.0
5393, 0.0035749121340277385, 0.0
5394, 0.0035755748911901466, 0.0
5395, 0.0035762376483525543, 0.0
5396, 0.003576900405514962, 0.0
5397, 0.00357756316267737, 0.0
5398, 0.0035782259198397777, 0.0
5399, 0.0035788886770021853, 0.0
5400, 0.0035795514341645934, 0.0
5401, 0.003580214191327001, 0.0
5402, 0.0035808769484894087, 0.0
5403, 0.003581539705651817, 0.0
5404, 0.0035822024628142245, 0.0
5405, 0.0035828652199766326, 0.0
5406, 0.0035835279771390402, 0.0
5407, 0.003584190734301448, 0.0
5408, 0.003584853491463856, 0.0
5409, 0.0035855162486262636, 0.0
5410, 0.0035861790057886713, 0.0
5411, 0.0035868417629510794, 0.0
5412, 0.003587504520113487, 0.0
5413, 0.0035881672772758947, 0.0
5414, 0.003588830034438303, 0.0
5415, 0.0035894927916007104, 0.0
5416, 0.003590155548763118, 0.0
5417, 0.003590818305925526, 0.0
5418, 0.003591481063087934, 0.0
5419, 0.003592143820250342, 0.0
5420, 0.0035928065774127496, 0.0
5421, 0.0035934693345751573, 0.0
5422, 0.0035941320917375653, 0.0
5423, 0.003594794848899973, 0.0
5424, 0.0035954576060623807, 0.0
5425, 0.0035961203632247887, 0.0
5426, 0.0035967831203871964, 0.0
5427, 0.003597445877549604, 0.0
5428, 0.003598108634712012, 0.0
5429, 0.00359877139187442, 0.0
5430, 0.0035994341490368275, 0.0
5431, 0.0036000969061992356, 0.0
5432, 0.003600759663361643, 0.0
5433, 0.0036014224205240513, 1.0
5434, 0.003602085177686459, 0.0
5435, 0.0036027479348488666, 0.0
5436, 0.0036034106920112747, 0.0
5437, 0.0036040734491736824, 0.0
5438, 0.00360473620633609, 0.0
5439, 0.003605398963498498, 0.0
5440, 0.0036060617206609058, 0.0
5441, 0.0036067244778233134, 0.0
5442, 0.0036073872349857215, 0.0
5443, 0.003608049992148129, 0.0
5444, 0.003608712749310537, 0.0
5445, 0.003609375506472945, 0.0
5446, 0.0036100382636353526, 0.0
5447, 0.0036107010207977607, 0.0
5448, 0.0036113637779601683, 0.0
5449, 0.003612026535122576, 0.0
5450, 0.003612689292284984, 0.0
5451, 0.0036133520494473917, 0.0
5452, 0.0036140148066097994, 0.0
5453, 0.0036146775637722075, 0.0
5454, 0.003615340320934615, 0.0
5455, 0.003616003078097023, 0.0
5456, 0.003616665835259431, 0.0
5457, 0.0036173285924218385, 0.0
5458, 0.003617991349584246, 0.0
5459, 0.0036186541067466543, 0.0
5460, 0.003619316863909062, 0.0
5461, 0.00361997962107147, 0.0
5462, 0.0036206423782338777, 0.0
5463, 0.0036213051353962853, 0.0
5464, 0.0036219678925586934, 0.0
5465, 0.003622630649721101, 0.0
5466, 0.0036232934068835087, 0.0
5467, 0.003623956164045917, 0.0
5468, 0.0036246189212083245, 0.0
5469, 0.003625281678370732, 0.0
5470, 0.0036259444355331402, 0.0
5471, 0.003626607192695548, 0.0
5472, 0.003627269949857956, 0.0
5473, 0.0036279327070203636, 0.0
5474, 0.0036285954641827713, 0.0
5475, 0.0036292582213451794, 0.0
5476, 0.003629920978507587, 0.0
5477, 0.0036305837356699947, 0.0
5478, 0.003631246492832403, 0.0
5479, 0.0036319092499948104, 0.0
5480, 0.003632572007157218, 0.0
5481, 0.003633234764319626, 0.0
5482, 0.003633897521482034, 0.0
5483, 0.0036345602786444415, 0.0
5484, 0.0036352230358068496, 0.0
5485, 0.0036358857929692573, 0.0
5486, 0.0036365485501316653, 0.0
5487, 0.003637211307294073, 0.0
5488, 0.0036378740644564807, 0.0
5489, 0.0036385368216188888, 0.0
5490, 0.0036391995787812964, 0.0
5491, 0.003639862335943704, 0.0
5492, 0.003640525093106112, 0.0
5493, 0.00364118785026852, 0.0
5494, 0.0036418506074309275, 0.0
5495, 0.0036425133645933356, 0.0
5496, 0.003643176121755743, 0.0
5497, 0.003643838878918151, 0.0
5498, 0.003644501636080559, 0.0
5499, 0.0036451643932429666, 0.0
5500, 0.0036458271504053747, 0.0
5501, 0.0036464899075677824, 0.0
5502, 0.00364715266473019, 0.0
5503, 0.003647815421892598, 0.0
5504, 0.0036484781790550058, 0.0
5505, 0.0036491409362174134, 0.0
5506, 0.0036498036933798215, 1.0
5507, 0.003650466450542229, 0.0
5508, 0.003651129207704637, 0.0
5509, 0.003651791964867045, 0.0
5510, 0.0036524547220294526, 0.0
5511, 0.0036531174791918602, 0.0
5512, 0.0036537802363542683, 0.0
5513, 0.003654442993516676, 0.0
5514, 0.003655105750679084, 0.0
5515, 0.0036557685078414917, 0.0
5516, 0.0036564312650038994, 0.0
5517, 0.0036570940221663075, 0.0
5518, 0.003657756779328715, 0.0
5519, 0.003658419536491123, 0.0
5520, 0.003659082293653531, 0.0
5521, 0.0036597450508159385, 0.0
5522, 0.003660407807978346, 0.0
5523, 0.0036610705651407543, 0.0
5524, 0.003661733322303162, 0.0
5525, 0.00366239607946557, 0.0
5526, 0.0036630588366279777, 0.0
5527, 0.0036637215937903853, 0.0
5528, 0.0036643843509527934, 1.0
5529, 0.003665047108115201, 0.0
5530, 0.0036657098652776087, 0.0
5531, 0.003666372622440017, 0.0
5532, 0.0036670353796024245, 0.0
5533, 0.003667698136764832, 0.0
5534, 0.0036683608939272402, 0.0
5535, 0.003669023651089648, 0.0
5536, 0.0036696864082520556, 0.0
5537, 0.0036703491654144636, 0.0
5538, 0.0036710119225768713, 0.0
5539, 0.0036716746797392794, 0.0
5540, 0.003672337436901687, 0.0
5541, 0.0036730001940640947, 0.0
5542, 0.003673662951226503, 0.0
5543, 0.0036743257083889105, 0.0
5544, 0.003674988465551318, 0.0
5545, 0.003675651222713726, 0.0
5546, 0.003676313979876134, 0.0
5547, 0.0036769767370385415, 0.0
5548, 0.0036776394942009496, 0.0
5549, 0.0036783022513633573, 0.0
5550, 0.003678965008525765, 0.0
5551, 0.003679627765688173, 0.0
5552, 0.0036802905228505807, 0.0
5553, 0.0036809532800129888, 0.0
5554, 0.0036816160371753964, 0.0
5555, 0.003682278794337804, 0.0
5556, 0.003682941551500212, 0.0
5557, 0.00368360430866262, 0.0
5558, 0.0036842670658250275, 0.0
5559, 0.0036849298229874356, 0.0
5560, 0.0036855925801498432, 0.0
5561, 0.003686255337312251, 0.0
5562, 0.003686918094474659, 0.0
5563, 0.0036875808516370666, 0.0
5564, 0.0036882436087994743, 0.0
5565, 0.0036889063659618824, 0.0
5566, 0.00368956912312429, 0.0
5567, 0.003690231880286698, 0.0
5568, 0.0036908946374491058, 0.0
5569, 0.0036915573946115134, 1.0
5570, 0.0036922201517739215, 0.0
5571, 0.003692882908936329, 0.0
5572, 0.003693545666098737, 0.0
5573, 0.003694208423261145, 0.0
5574, 0.0036948711804235526, 0.0
5575, 0.0036955339375859602, 0.0
5576, 0.0036961966947483683, 0.0
5577, 0.003696859451910776, 0.0
5578, 0.003697522209073184, 0.0
5579, 0.0036981849662355917, 0.0
5580, 0.0036988477233979994, 0.0
5581, 0.0036995104805604075, 0.0
5582, 0.003700173237722815, 0.0
5583, 0.003700835994885223, 0.0
5584, 0.003701498752047631, 0.0
5585, 0.0037021615092100385, 0.0
5586, 0.003702824266372446, 0.0
5587, 0.0037034870235348543, 0.0
5588, 0.003704149780697262, 0.0
5589, 0.0037048125378596696, 0.0
5590, 0.0037054752950220777, 0.0
5591, 0.0037061380521844853, 0.0
5592, 0.0037068008093468934, 0.0
5593, 0.003707463566509301, 0.0
5594, 0.0037081263236717087, 0.0
5595, 0.003708789080834117, 0.0
5596, 0.0037094518379965245, 0.0
5597, 0.003710114595158932, 0.0
5598, 0.0037107773523213402, 0.0
